latitude,longitude,bare,built,crops,flooded_vegetation,grass,shrub_and_scrub,snow_and_ice,trees,water,bare_monthly,built_monthly,crops_monthly,flooded_vegetation_monthly,grass_monthly,shrub_and_scrub_monthly,trees_monthly,water_monthly,temperature,humidity,precipitation,wind_speed,BCCMASS,CH4_column_volume_mixing_ratio_dry_air_bias_corrected,CO_column_number_density,DUCMASS,NO2_column_number_density,O3_column_number_density,SO2_column_number_density,absorbing_aerosol_index,tropospheric_HCHO_column_number_density,zone
18.085197978254623,83.65608952046149,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.0577638859394937,0.4714191912207752,0.0560025407467037,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.4714191912207752,0.0560025407467037,14.255578613281273,1.154515519738197,0.0,1.4035354852676392,5.6325652622035705e-06,1939.8750433963453,0.0475834902357503,4.587607327266596e-05,5.546856840235427e-05,0.1125521662964913,0.000183465196593,-0.5183031208893504,0.0001505569913773,10
18.085197978254623,83.6660895204615,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.0577638859394937,0.4714191912207752,0.0560025407467037,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.4714191912207752,0.0560025407467037,14.255578613281273,1.154515519738197,0.0,1.4035354852676392,5.6325652622035705e-06,1939.8750433963453,0.0475834902357503,4.587607327266596e-05,5.546856840235427e-05,0.1125521662964913,0.000183465196593,-0.5183031208893504,0.0001505569913773,10
18.095197978254625,83.64608952046149,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.0577638859394937,0.4714191912207752,0.0560025407467037,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.4714191912207752,0.0560025407467037,14.255578613281273,1.154515519738197,0.0,1.4035354852676392,5.6325652622035705e-06,1939.8750433963453,0.0475834902357503,4.587607327266596e-05,5.546856840235427e-05,0.1125521662964913,0.000183465196593,-0.5183031208893504,0.0001505569913773,10
18.095197978254625,83.65608952046149,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.0577638859394937,0.4714191912207752,0.0560025407467037,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.4714191912207752,0.0560025407467037,14.255578613281273,1.154515519738197,0.0,1.4035354852676392,5.6325652622035705e-06,1939.8750433963453,0.0475834902357503,4.587607327266596e-05,5.546856840235427e-05,0.1125521662964913,0.000183465196593,-0.5183031208893504,0.0001505569913773,10
18.095197978254625,83.6660895204615,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.0577638859394937,0.4714191912207752,0.0560025407467037,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.4714191912207752,0.0560025407467037,14.255578613281273,1.154515519738197,0.0,1.4035354852676392,5.6325652622035705e-06,1939.8750433963453,0.0475834902357503,4.587607327266596e-05,5.546856840235427e-05,0.1125521662964913,0.000183465196593,-0.5183031208893504,0.0001505569913773,10
18.095197978254625,83.6760895204615,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.0577638859394937,0.4714191912207752,0.0560025407467037,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.4714191912207752,0.0560025407467037,14.255578613281273,1.154515519738197,0.0,1.4035354852676392,5.6325652622035705e-06,1939.8750433963453,0.0475834902357503,4.587607327266596e-05,5.546856840235427e-05,0.1125521662964913,0.000183465196593,-0.5183031208893504,0.0001505569913773,10
18.095197978254625,83.68608952046151,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.0577638859394937,0.4714191912207752,0.0560025407467037,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.4714191912207752,0.0560025407467037,14.255578613281273,1.154515519738197,0.0,1.4035354852676392,5.6325652622035705e-06,1939.8750433963453,0.0475834902357503,4.587607327266596e-05,5.546856840235427e-05,0.1125521662964913,0.000183465196593,-0.5183031208893504,0.0001505569913773,10
18.105197978254623,83.62608952046148,0.0576172864530235,0.078750048065558,0.0731497129891067,0.0431784251704812,0.0678274370729923,0.1296773552894592,0.0468686558306217,0.2235049123410135,0.0406914390623569,0.0576172864530235,0.078750048065558,0.0731497129891067,0.0431784251704812,0.0678274370729923,0.1296773552894592,0.2235049123410135,0.0406914390623569,14.255578613281273,1.154515519738197,0.0,1.4035354852676392,5.6325652622035705e-06,1942.060889208404,0.0466239886566727,4.587607327266596e-05,5.8902248965533566e-05,0.112393720504711,0.0001449965014534,-0.4480373325589966,0.0001523957117927,3
18.105197978254623,83.63608952046148,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.0577638859394937,0.4714191912207752,0.0560025407467037,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.4714191912207752,0.0560025407467037,14.255578613281273,1.154515519738197,0.0,1.4035354852676392,5.6325652622035705e-06,1939.8750433963453,0.0475834902357503,4.587607327266596e-05,5.546856840235427e-05,0.1125521662964913,0.000183465196593,-0.5183031208893504,0.0001505569913773,10
18.105197978254623,83.64608952046149,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.0577638859394937,0.4714191912207752,0.0560025407467037,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.4714191912207752,0.0560025407467037,14.255578613281273,1.154515519738197,0.0,1.4035354852676392,5.6325652622035705e-06,1939.8750433963453,0.0475834902357503,4.587607327266596e-05,5.546856840235427e-05,0.1125521662964913,0.000183465196593,-0.5183031208893504,0.0001505569913773,10
18.105197978254623,83.65608952046149,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.0577638859394937,0.4714191912207752,0.0560025407467037,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.4714191912207752,0.0560025407467037,14.255578613281273,1.154515519738197,0.0,1.4035354852676392,5.6325652622035705e-06,1939.8750433963453,0.0475834902357503,4.587607327266596e-05,5.546856840235427e-05,0.1125521662964913,0.000183465196593,-0.5183031208893504,0.0001505569913773,10
18.105197978254623,83.6660895204615,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.0577638859394937,0.4714191912207752,0.0560025407467037,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.4714191912207752,0.0560025407467037,14.255578613281273,1.154515519738197,0.0,1.4035354852676392,5.6325652622035705e-06,1939.8750433963453,0.0475834902357503,4.587607327266596e-05,5.546856840235427e-05,0.1125521662964913,0.000183465196593,-0.5183031208893504,0.0001505569913773,10
18.105197978254623,83.6760895204615,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.0577638859394937,0.4714191912207752,0.0560025407467037,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.4714191912207752,0.0560025407467037,14.255578613281273,1.154515519738197,0.0,1.4035354852676392,5.6325652622035705e-06,1939.8750433963453,0.0475834902357503,4.587607327266596e-05,5.546856840235427e-05,0.1125521662964913,0.000183465196593,-0.5183031208893504,0.0001505569913773,10
18.105197978254623,83.68608952046151,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.0577638859394937,0.4714191912207752,0.0560025407467037,0.0450240531936287,0.0777087083552032,0.0928158769384026,0.0439939359202981,0.0373229666147381,0.048085497925058,0.4714191912207752,0.0560025407467037,14.255578613281273,1.154515519738197,0.0,1.4035354852676392,5.6325652622035705e-06,1939.8750433963453,0.0475834902357503,4.587607327266596e-05,5.546856840235427e-05,0.1125521662964913,0.000183465196593,-0.5183031208893504,0.0001505569913773,10
